miRNA-corp.d0.s0	Identification of blood microRNAs associated to Parkinsońs disease.   	miRNA-corp.d0.s0.e0	Non-Specific_miRNAs	microRNAs 	1
miRNA-corp.d39.s5	Here we show that the highly malignant human brain tumor, glioblastoma, strongly over-expresses a specific miRNA, miR-21.  	miRNA-corp.d39.s5.e3	Relation_Trigger	over-expresses 	4
miRNA-corp.d39.s5	Here we show that the highly malignant human brain tumor, glioblastoma, strongly over-expresses a specific miRNA, miR-21.  	miRNA-corp.d39.s5.e4	Diseases	human brain tumor 	5
miRNA-corp.d39.s5	Here we show that the highly malignant human brain tumor, glioblastoma, strongly over-expresses a specific miRNA, miR-21.  	miRNA-corp.d39.s5.e5	Diseases	glioblastoma 	6
miRNA-corp.d39.s5	Here we show that the highly malignant human brain tumor, glioblastoma, strongly over-expresses a specific miRNA, miR-21.  	miRNA-corp.d39.s5.e6	Species	human 	7
miRNA-corp.d39.s6	The roles of miRNAs in lineage determination and proliferation as well as the location of several miRNA genes at sites of translocation breakpoints or deletions has led to the speculation that miRNAs could be important factors in the development or maintenance of the neoplastic state.  	miRNA-corp.d39.s6.e0	Non-Specific_miRNAs	miRNA 	1
miRNA-corp.d39.s6	The roles of miRNAs in lineage determination and proliferation as well as the location of several miRNA genes at sites of translocation breakpoints or deletions has led to the speculation that miRNAs could be important factors in the development or maintenance of the neoplastic state.  	miRNA-corp.d39.s6.e1	Non-Specific_miRNAs	miRNAs 	2
miRNA-corp.d39.s6	The roles of miRNAs in lineage determination and proliferation as well as the location of several miRNA genes at sites of translocation breakpoints or deletions has led to the speculation that miRNAs could be important factors in the development or maintenance of the neoplastic state.  	miRNA-corp.d39.s6.e2	Non-Specific_miRNAs	miRNAs 	3
miRNA-corp.d40.s0	Key microRNAs have been identified as essential for a variety of cellular events including cell lineage determination, proliferation, apoptosis, DNA repair, and cytoskeletal organization; most, if not all, acting to fine-tune gene expression at the post-transcriptional level in a host of cellular signaling networks.  	miRNA-corp.d40.s0.e0	Non-Specific_miRNAs	microRNAs 	1
miRNA-corp.d40.s1	Their discovery has evoked great excitement in biomedical research for their promise as potential disease biomarkers and therapeutic targets.  	miRNA-corp.d40.s1.e0	Relation_Trigger	therapeutic targets 	1
miRNA-corp.d40.s2	MicroRNAs are one of the major noncoding RNAs that function as negative regulators to silence or suppress gene expression via translational inhibition or message degradation.  	miRNA-corp.d40.s2.e0	Non-Specific_miRNAs	MicroRNAs 	1
miRNA-corp.d40.s2	MicroRNAs are one of the major noncoding RNAs that function as negative regulators to silence or suppress gene expression via translational inhibition or message degradation.  	miRNA-corp.d40.s2.e1	Relation_Trigger	suppress gene expression 	2
miRNA-corp.d40.s2	MicroRNAs are one of the major noncoding RNAs that function as negative regulators to silence or suppress gene expression via translational inhibition or message degradation.  	miRNA-corp.d40.s2.e2	Relation_Trigger	translational inhibition 	3
miRNA-corp.d40.s2	MicroRNAs are one of the major noncoding RNAs that function as negative regulators to silence or suppress gene expression via translational inhibition or message degradation.  	miRNA-corp.d40.s2.e3	Relation_Trigger	negative regulators 	4
miRNA-corp.d40.s3	Unlike the familial forms of AD, the genetic and environmental risks factors identified for sporadic AD are extensive.  	miRNA-corp.d40.s3.e0	Diseases	AD 	1
miRNA-corp.d40.s3	Unlike the familial forms of AD, the genetic and environmental risks factors identified for sporadic AD are extensive.  	miRNA-corp.d40.s3.e1	Diseases	AD 	2
miRNA-corp.d40.s4	Understanding complex diseases such as sporadic Alzheimer disease (AD) has been a major challenge.  	miRNA-corp.d40.s4.e0	Diseases	Alzheimer disease 	1
miRNA-corp.d40.s4	Understanding complex diseases such as sporadic Alzheimer disease (AD) has been a major challenge.  	miRNA-corp.d40.s4.e1	Diseases	AD 	2
miRNA-corp.d40.s5	MicroRNA: Implications for Alzheimer Disease and other Human CNS Disorders.   	miRNA-corp.d40.s5.e0	Non-Specific_miRNAs	MicroRNA 	1
miRNA-corp.d40.s5	MicroRNA: Implications for Alzheimer Disease and other Human CNS Disorders.   	miRNA-corp.d40.s5.e1	Diseases	Alzheimer Disease 	2
miRNA-corp.d40.s5	MicroRNA: Implications for Alzheimer Disease and other Human CNS Disorders.   	miRNA-corp.d40.s5.e2	Diseases	CNS Disorders 	3
miRNA-corp.d40.s5	MicroRNA: Implications for Alzheimer Disease and other Human CNS Disorders.   	miRNA-corp.d40.s5.e3	Species	Human 	4
miRNA-corp.d40.s6	Here, the current understanding of the role of miRNAs in the central nervous system is reviewed with emphasis on their impact on the etiopathogenesis of sporadic AD.    	miRNA-corp.d40.s6.e0	Non-Specific_miRNAs	miRNAs 	1
miRNA-corp.d40.s6	Here, the current understanding of the role of miRNAs in the central nervous system is reviewed with emphasis on their impact on the etiopathogenesis of sporadic AD.    	miRNA-corp.d40.s6.e1	Diseases	sporadic AD 	2
miRNA-corp.d40.s7	Dysfunctional microRNA-mediated regulation has been implicated in the pathogenesis of many disease states.  	miRNA-corp.d40.s7.e0	Non-Specific_miRNAs	microRNA 	1
miRNA-corp.d40.s7	Dysfunctional microRNA-mediated regulation has been implicated in the pathogenesis of many disease states.  	miRNA-corp.d40.s7.e1	Relation_Trigger	regulation 	2
miRNA-corp.d40.s7	Dysfunctional microRNA-mediated regulation has been implicated in the pathogenesis of many disease states.  	miRNA-corp.d40.s7.e2	Relation_Trigger	Dysfunctional 	3
miRNA-corp.d41.s0	MicroRNAs (miRNAs) in neurodegenerative diseases.   	miRNA-corp.d41.s0.e0	Non-Specific_miRNAs	MicroRNAs 	1
miRNA-corp.d41.s0	MicroRNAs (miRNAs) in neurodegenerative diseases.   	miRNA-corp.d41.s0.e1	Non-Specific_miRNAs	miRNAs 	2
miRNA-corp.d41.s0	MicroRNAs (miRNAs) in neurodegenerative diseases.   	miRNA-corp.d41.s0.e2	Diseases	neurodegenerative diseases 	3
miRNA-corp.d41.s1	Prior studies have shown that RNAs are pathologically altered during the inexorable course of some NDs.  	miRNA-corp.d41.s1.e0	Diseases	NDs 	1
miRNA-corp.d41.s2	Aging-related neurodegenerative diseases (NDs) are the culmination of many different genetic and environmental influences.  	miRNA-corp.d41.s2.e0	Diseases	neurodegenerative diseases 	1
miRNA-corp.d41.s2	Aging-related neurodegenerative diseases (NDs) are the culmination of many different genetic and environmental influences.  	miRNA-corp.d41.s2.e1	Diseases	NDs 	2
miRNA-corp.d41.s3	miRNAs are brain-enriched, small ( approximately 22 nucleotides) non-coding RNAs that participate in mRNA translational regulation.  	miRNA-corp.d41.s3.e0	Non-Specific_miRNAs	miRNAs 	1
miRNA-corp.d41.s3	miRNAs are brain-enriched, small ( approximately 22 nucleotides) non-coding RNAs that participate in mRNA translational regulation.  	miRNA-corp.d41.s3.e1	Relation_Trigger	translational regulation 	2
miRNA-corp.d41.s4	Recent evidence suggests that microRNAs (miRNAs) may be a contributing factor in neurodegeneration.  	miRNA-corp.d41.s4.e0	Non-Specific_miRNAs	microRNAs 	1
miRNA-corp.d41.s4	Recent evidence suggests that microRNAs (miRNAs) may be a contributing factor in neurodegeneration.  	miRNA-corp.d41.s4.e1	Non-Specific_miRNAs	miRNAs 	2
miRNA-corp.d41.s5	Research about miRNAs in the context of neurodegeneration is accumulating rapidly, and the goal of this review is to provide perspective for these new data that may be helpful to specialists in either field.  	miRNA-corp.d41.s5.e0	Non-Specific_miRNAs	miRNAs 	1
miRNA-corp.d41.s6	Although discovered in the framework of worm development, miRNAs are now appreciated to play a dynamic role in many mammalian brain-related biochemical pathways, including neuroplasticity and stress responses.  	miRNA-corp.d41.s6.e0	Non-Specific_miRNAs	miRNAs 	1
miRNA-corp.d41.s7	Recently published studies pertaining to the roles of miRNAs in NDs--including Alzheimer's disease, Parkinson's disease and triplet repeat disorders-are described.  	miRNA-corp.d41.s7.e0	Non-Specific_miRNAs	miRNAs 	1
miRNA-corp.d41.s7	Recently published studies pertaining to the roles of miRNAs in NDs--including Alzheimer's disease, Parkinson's disease and triplet repeat disorders-are described.  	miRNA-corp.d41.s7.e1	Diseases	Alzheimer's disease 	2
miRNA-corp.d41.s7	Recently published studies pertaining to the roles of miRNAs in NDs--including Alzheimer's disease, Parkinson's disease and triplet repeat disorders-are described.  	miRNA-corp.d41.s7.e2	Diseases	Parkinson's disease 	3
miRNA-corp.d41.s7	Recently published studies pertaining to the roles of miRNAs in NDs--including Alzheimer's disease, Parkinson's disease and triplet repeat disorders-are described.  	miRNA-corp.d41.s7.e3	Diseases	NDs 	4
miRNA-corp.d41.s8	An overview is provided about the normal functions for miRNAs, including some of the newer concepts related to the human brain.  	miRNA-corp.d41.s8.e0	Non-Specific_miRNAs	miRNAs 	1
miRNA-corp.d41.s8	An overview is provided about the normal functions for miRNAs, including some of the newer concepts related to the human brain.  	miRNA-corp.d41.s8.e1	Species	human 	2
miRNA-corp.d41.s9	Finally, a discussion is included with theoretical syntheses and possible future directions in exploring the nexus between miRNA and ND research.    	miRNA-corp.d41.s9.e0	Non-Specific_miRNAs	miRNA 	1
miRNA-corp.d41.s9	Finally, a discussion is included with theoretical syntheses and possible future directions in exploring the nexus between miRNA and ND research.    	miRNA-corp.d41.s9.e1	Diseases	ND 	2
miRNA-corp.d42.s0	Traumatic brain injury (TBI) initiates many different signaling cascades throughout the brain that impact both pathophysiological and neuroprotective processes.  	miRNA-corp.d42.s0.e0	Diseases	Traumatic brain injury 	1
miRNA-corp.d42.s0	Traumatic brain injury (TBI) initiates many different signaling cascades throughout the brain that impact both pathophysiological and neuroprotective processes.  	miRNA-corp.d42.s0.e1	Diseases	TBI 	2
miRNA-corp.d42.s1	Altered expression of miRNA-21 and its targets in the hippocampus after traumatic brain injury.   	miRNA-corp.d42.s1.e0	Relation_Trigger	Altered expression 	1
miRNA-corp.d42.s1	Altered expression of miRNA-21 and its targets in the hippocampus after traumatic brain injury.   	miRNA-corp.d42.s1.e1	Specific_miRNAs	miRNA-21 	2
miRNA-corp.d42.s1	Altered expression of miRNA-21 and its targets in the hippocampus after traumatic brain injury.   	miRNA-corp.d42.s1.e2	Diseases	traumatic brain injury 	3
miRNA-corp.d42.s1	Altered expression of miRNA-21 and its targets in the hippocampus after traumatic brain injury.   	miRNA-corp.d42.s1.e3	Relation_Trigger	targets 	4
miRNA-corp.d42.s2	In situ localization of miR-21 transcripts indicates widespread expression in normal brain, with a pronounced increase in expression after TBI evident throughout the cortex and hippocampus, including the dentate gyrus and CA3 cell layer.  	miRNA-corp.d42.s2.e0	Relation_Trigger	increase in expression 	1
miRNA-corp.d42.s2	In situ localization of miR-21 transcripts indicates widespread expression in normal brain, with a pronounced increase in expression after TBI evident throughout the cortex and hippocampus, including the dentate gyrus and CA3 cell layer.  	miRNA-corp.d42.s2.e1	Specific_miRNAs	miR-21 	2
miRNA-corp.d42.s2	In situ localization of miR-21 transcripts indicates widespread expression in normal brain, with a pronounced increase in expression after TBI evident throughout the cortex and hippocampus, including the dentate gyrus and CA3 cell layer.  	miRNA-corp.d42.s2.e2	Diseases	TBI 	3
miRNA-corp.d42.s3	We report that miR-21 expression is significantly up-regulated in the hippocampus after rodent TBI, with expression levels peaking by 3 days postinjury and returning to near sham levels by 15 days postinjury.  	miRNA-corp.d42.s3.e0	Relation_Trigger	expression is significantly up-regulated 	1
miRNA-corp.d42.s3	We report that miR-21 expression is significantly up-regulated in the hippocampus after rodent TBI, with expression levels peaking by 3 days postinjury and returning to near sham levels by 15 days postinjury.  	miRNA-corp.d42.s3.e1	Specific_miRNAs	miR-21 	2
miRNA-corp.d42.s3	We report that miR-21 expression is significantly up-regulated in the hippocampus after rodent TBI, with expression levels peaking by 3 days postinjury and returning to near sham levels by 15 days postinjury.  	miRNA-corp.d42.s3.e2	Diseases	TBI 	3
miRNA-corp.d42.s3	We report that miR-21 expression is significantly up-regulated in the hippocampus after rodent TBI, with expression levels peaking by 3 days postinjury and returning to near sham levels by 15 days postinjury.  	miRNA-corp.d42.s3.e3	Relation_Trigger	expression levels peaking 	4
miRNA-corp.d42.s4	MicroRNAs (miRNAs) are an important class of noncoding regulatory RNAs providing an epigenetic mechanism for the regulation of protein expression levels of target genes.  	miRNA-corp.d42.s4.e0	Non-Specific_miRNAs	MicroRNAs 	1
miRNA-corp.d42.s4	MicroRNAs (miRNAs) are an important class of noncoding regulatory RNAs providing an epigenetic mechanism for the regulation of protein expression levels of target genes.  	miRNA-corp.d42.s4.e1	Non-Specific_miRNAs	miRNAs 	2
miRNA-corp.d42.s4	MicroRNAs (miRNAs) are an important class of noncoding regulatory RNAs providing an epigenetic mechanism for the regulation of protein expression levels of target genes.  	miRNA-corp.d42.s4.e2	Relation_Trigger	regulation of protein expression 	3
miRNA-corp.d42.s4	MicroRNAs (miRNAs) are an important class of noncoding regulatory RNAs providing an epigenetic mechanism for the regulation of protein expression levels of target genes.  	miRNA-corp.d42.s4.e3	Relation_Trigger	regulatory 	4
miRNA-corp.d42.s4	MicroRNAs (miRNAs) are an important class of noncoding regulatory RNAs providing an epigenetic mechanism for the regulation of protein expression levels of target genes.  	miRNA-corp.d42.s4.e4	Relation_Trigger	target 	5
miRNA-corp.d42.s5	Cellular mechanisms that can modulate these processes may play an important role in determining the nature and extent of the damage suffered after TBI and therefore influence overall outcome after injury.  	miRNA-corp.d42.s5.e0	Diseases	TBI 	1
miRNA-corp.d42.s5	Cellular mechanisms that can modulate these processes may play an important role in determining the nature and extent of the damage suffered after TBI and therefore influence overall outcome after injury.  	miRNA-corp.d42.s5.e1	Relation_Trigger	modulate 	2
miRNA-corp.d42.s5	Cellular mechanisms that can modulate these processes may play an important role in determining the nature and extent of the damage suffered after TBI and therefore influence overall outcome after injury.  	miRNA-corp.d42.s5.e2	Diseases	injury 	3
miRNA-corp.d42.s6	These results suggest that increased miR-21 expression in the hippocampus may influence multiple components of TBI pathophysiology.    	miRNA-corp.d42.s6.e0	Diseases	TBI 	1
miRNA-corp.d42.s6	These results suggest that increased miR-21 expression in the hippocampus may influence multiple components of TBI pathophysiology.    	miRNA-corp.d42.s6.e1	Relation_Trigger	increased miR-21 expression 	2
miRNA-corp.d42.s6	These results suggest that increased miR-21 expression in the hippocampus may influence multiple components of TBI pathophysiology.    	miRNA-corp.d42.s6.e2	Specific_miRNAs	miR-21 	3
miRNA-corp.d42.s7	Analysis of these genes' annotated Gene Ontology molecular function and biological process terms revealed an overrepresentation of genes involved in enzyme-linked receptor signaling, transcriptional regulation, and developmental processes.  	miRNA-corp.d42.s7.e0	Relation_Trigger	transcriptional regulation 	1
miRNA-corp.d42.s8	We used a combination of the miRanda, TargetScan, and PicTar prediction algorithms to identify 99 potential target genes that possess miR-21 binding sites within their 3' untranslated regions.  	miRNA-corp.d42.s8.e0	Specific_miRNAs	miR-21 	1
miRNA-corp.d42.s8	We used a combination of the miRanda, TargetScan, and PicTar prediction algorithms to identify 99 potential target genes that possess miR-21 binding sites within their 3' untranslated regions.  	miRNA-corp.d42.s8.e1	Relation_Trigger	binding sites 	2
miRNA-corp.d42.s8	We used a combination of the miRanda, TargetScan, and PicTar prediction algorithms to identify 99 potential target genes that possess miR-21 binding sites within their 3' untranslated regions.  	miRNA-corp.d42.s8.e2	Relation_Trigger	potential target 	3
miRNA-corp.d43.s0	MiRNA expression profiling of human tumors has led to the identification of signatures correlated with the tumor diagnosis, staging, progression, prognosis and response to treatment.  	miRNA-corp.d43.s0.e0	Non-Specific_miRNAs	MiRNA 	1
miRNA-corp.d43.s0	MiRNA expression profiling of human tumors has led to the identification of signatures correlated with the tumor diagnosis, staging, progression, prognosis and response to treatment.  	miRNA-corp.d43.s0.e1	Diseases	tumors 	2
miRNA-corp.d43.s0	MiRNA expression profiling of human tumors has led to the identification of signatures correlated with the tumor diagnosis, staging, progression, prognosis and response to treatment.  	miRNA-corp.d43.s0.e2	Diseases	tumor 	3
miRNA-corp.d43.s0	MiRNA expression profiling of human tumors has led to the identification of signatures correlated with the tumor diagnosis, staging, progression, prognosis and response to treatment.  	miRNA-corp.d43.s0.e3	Relation_Trigger	correlated 	4
miRNA-corp.d43.s0	MiRNA expression profiling of human tumors has led to the identification of signatures correlated with the tumor diagnosis, staging, progression, prognosis and response to treatment.  	miRNA-corp.d43.s0.e4	Species	human 	5
miRNA-corp.d43.s1	MiRNA fingerprinting can therefore be added to the diagnostic and prognostic tools used by medical oncologists.  	miRNA-corp.d43.s1.e0	Non-Specific_miRNAs	MiRNA 	1
miRNA-corp.d43.s2	Furthermore, new therapeutic strategies involving miRNA silencing or miRNA mimics could be proposed based on the roles of these small non-coding RNAs as oncogenes and tumor suppressors in brain tumors.    	miRNA-corp.d43.s2.e0	Non-Specific_miRNAs	miRNA 	1
miRNA-corp.d43.s2	Furthermore, new therapeutic strategies involving miRNA silencing or miRNA mimics could be proposed based on the roles of these small non-coding RNAs as oncogenes and tumor suppressors in brain tumors.    	miRNA-corp.d43.s2.e1	Non-Specific_miRNAs	miRNA 	2
miRNA-corp.d43.s2	Furthermore, new therapeutic strategies involving miRNA silencing or miRNA mimics could be proposed based on the roles of these small non-coding RNAs as oncogenes and tumor suppressors in brain tumors.    	miRNA-corp.d43.s2.e2	Diseases	brain tumors 	3
miRNA-corp.d43.s2	Furthermore, new therapeutic strategies involving miRNA silencing or miRNA mimics could be proposed based on the roles of these small non-coding RNAs as oncogenes and tumor suppressors in brain tumors.    	miRNA-corp.d43.s2.e3	Relation_Trigger	tumor suppressors 	4
miRNA-corp.d43.s3	MicroRNA involvement in brain tumors: from bench to bedside.   	miRNA-corp.d43.s3.e0	Non-Specific_miRNAs	MicroRNA 	1
miRNA-corp.d43.s3	MicroRNA involvement in brain tumors: from bench to bedside.   	miRNA-corp.d43.s3.e1	Diseases	brain tumors 	2
miRNA-corp.d43.s4	MicroRNAs (miRNAs), a novel class of small non-coding RNAs, are effective post-transcriptional regulators of gene expression, exhibiting, when altered in human tumors, both oncogenic and tumor suppressive potential.  	miRNA-corp.d43.s4.e0	Non-Specific_miRNAs	MicroRNAs 	1
miRNA-corp.d43.s4	MicroRNAs (miRNAs), a novel class of small non-coding RNAs, are effective post-transcriptional regulators of gene expression, exhibiting, when altered in human tumors, both oncogenic and tumor suppressive potential.  	miRNA-corp.d43.s4.e1	Non-Specific_miRNAs	miRNAs 	2
miRNA-corp.d43.s4	MicroRNAs (miRNAs), a novel class of small non-coding RNAs, are effective post-transcriptional regulators of gene expression, exhibiting, when altered in human tumors, both oncogenic and tumor suppressive potential.  	miRNA-corp.d43.s4.e2	Relation_Trigger	regulators of gene expression 	3
miRNA-corp.d43.s4	MicroRNAs (miRNAs), a novel class of small non-coding RNAs, are effective post-transcriptional regulators of gene expression, exhibiting, when altered in human tumors, both oncogenic and tumor suppressive potential.  	miRNA-corp.d43.s4.e3	Relation_Trigger	tumor suppressive 	4
miRNA-corp.d43.s4	MicroRNAs (miRNAs), a novel class of small non-coding RNAs, are effective post-transcriptional regulators of gene expression, exhibiting, when altered in human tumors, both oncogenic and tumor suppressive potential.  	miRNA-corp.d43.s4.e4	Diseases	tumors 	5
miRNA-corp.d43.s4	MicroRNAs (miRNAs), a novel class of small non-coding RNAs, are effective post-transcriptional regulators of gene expression, exhibiting, when altered in human tumors, both oncogenic and tumor suppressive potential.  	miRNA-corp.d43.s4.e5	Species	human 	6
miRNA-corp.d43.s5	Recently, miRNA involvement in the pathophysiology of brain cancer has been assessed.  	miRNA-corp.d43.s5.e0	Non-Specific_miRNAs	miRNA 	1
miRNA-corp.d43.s5	Recently, miRNA involvement in the pathophysiology of brain cancer has been assessed.  	miRNA-corp.d43.s5.e1	Diseases	brain cancer 	2
miRNA-corp.d43.s6	Aberrant gene expression is the main mechanism of miRNAs dysfunction in cancer, with abnormal expression levels of mature and/or precursor miRNA expression in tumor samples versus normal.  	miRNA-corp.d43.s6.e0	Non-Specific_miRNAs	miRNAs 	1
miRNA-corp.d43.s6	Aberrant gene expression is the main mechanism of miRNAs dysfunction in cancer, with abnormal expression levels of mature and/or precursor miRNA expression in tumor samples versus normal.  	miRNA-corp.d43.s6.e1	Non-Specific_miRNAs	miRNA 	2
miRNA-corp.d43.s6	Aberrant gene expression is the main mechanism of miRNAs dysfunction in cancer, with abnormal expression levels of mature and/or precursor miRNA expression in tumor samples versus normal.  	miRNA-corp.d43.s6.e2	Relation_Trigger	Aberrant gene expression 	3
miRNA-corp.d43.s6	Aberrant gene expression is the main mechanism of miRNAs dysfunction in cancer, with abnormal expression levels of mature and/or precursor miRNA expression in tumor samples versus normal.  	miRNA-corp.d43.s6.e3	Relation_Trigger	abnormal expression levels 	4
miRNA-corp.d43.s6	Aberrant gene expression is the main mechanism of miRNAs dysfunction in cancer, with abnormal expression levels of mature and/or precursor miRNA expression in tumor samples versus normal.  	miRNA-corp.d43.s6.e4	Relation_Trigger	dysfunction 	5
miRNA-corp.d43.s6	Aberrant gene expression is the main mechanism of miRNAs dysfunction in cancer, with abnormal expression levels of mature and/or precursor miRNA expression in tumor samples versus normal.  	miRNA-corp.d43.s6.e5	Diseases	cancer 	6
miRNA-corp.d43.s6	Aberrant gene expression is the main mechanism of miRNAs dysfunction in cancer, with abnormal expression levels of mature and/or precursor miRNA expression in tumor samples versus normal.  	miRNA-corp.d43.s6.e6	Diseases	tumor 	7
miRNA-corp.d43.s7	MiRNA germline and somatic mutations or polymorphisms in the protein coding messenger RNA targeted by miRNAs may also occur, contributing to cancer predisposition, initiation and/or progression.  	miRNA-corp.d43.s7.e0	Non-Specific_miRNAs	MiRNA 	1
miRNA-corp.d43.s7	MiRNA germline and somatic mutations or polymorphisms in the protein coding messenger RNA targeted by miRNAs may also occur, contributing to cancer predisposition, initiation and/or progression.  	miRNA-corp.d43.s7.e1	Non-Specific_miRNAs	miRNAs 	2
miRNA-corp.d43.s7	MiRNA germline and somatic mutations or polymorphisms in the protein coding messenger RNA targeted by miRNAs may also occur, contributing to cancer predisposition, initiation and/or progression.  	miRNA-corp.d43.s7.e2	Relation_Trigger	targeted 	3
miRNA-corp.d43.s7	MiRNA germline and somatic mutations or polymorphisms in the protein coding messenger RNA targeted by miRNAs may also occur, contributing to cancer predisposition, initiation and/or progression.  	miRNA-corp.d43.s7.e3	Diseases	cancer 	4
miRNA-corp.d43.s8	If present in somatic cells, miRNA alterations may play a role in tumor initiation, while if present in germ line cells they could constitute a cancer predisposing event.  	miRNA-corp.d43.s8.e0	Non-Specific_miRNAs	miRNA 	1
miRNA-corp.d43.s8	If present in somatic cells, miRNA alterations may play a role in tumor initiation, while if present in germ line cells they could constitute a cancer predisposing event.  	miRNA-corp.d43.s8.e1	Diseases	tumor 	2
miRNA-corp.d43.s8	If present in somatic cells, miRNA alterations may play a role in tumor initiation, while if present in germ line cells they could constitute a cancer predisposing event.  	miRNA-corp.d43.s8.e2	Diseases	cancer 	3
miRNA-corp.d44.s0	RESULTS: We detected a total of 360 miRNAs.  	miRNA-corp.d44.s0.e0	Non-Specific_miRNAs	miRNAs 	1
miRNA-corp.d44.s1	Selective miRNAs then were synthesized and transfected into Neuro-2a cells before oxygen-glucose deprivation.  	miRNA-corp.d44.s1.e0	Non-Specific_miRNAs	miRNAs 	1
miRNA-corp.d44.s2	Transfections of some of these were neuroprotective in in vitro ischemia.  	miRNA-corp.d44.s2.e0	Diseases	ischemia 	1
miRNA-corp.d44.s3	Two miRNA families, miR-200 and miR-182, were selectively upregulated at 3 hours after ischemic preconditioning.  	miRNA-corp.d44.s3.e0	Non-Specific_miRNAs	miRNA 	1
miRNA-corp.d44.s3	Two miRNA families, miR-200 and miR-182, were selectively upregulated at 3 hours after ischemic preconditioning.  	miRNA-corp.d44.s3.e1	Specific_miRNAs	miR-200 	2
miRNA-corp.d44.s3	Two miRNA families, miR-200 and miR-182, were selectively upregulated at 3 hours after ischemic preconditioning.  	miRNA-corp.d44.s3.e2	Specific_miRNAs	miR-182 	3
miRNA-corp.d44.s3	Two miRNA families, miR-200 and miR-182, were selectively upregulated at 3 hours after ischemic preconditioning.  	miRNA-corp.d44.s3.e3	Relation_Trigger	upregulated 	4
miRNA-corp.d44.s4	Although miRNAs control a number of conditions and diseases, few neuroprotective miRNAs have been described.  	miRNA-corp.d44.s4.e0	Non-Specific_miRNAs	miRNAs 	1
miRNA-corp.d44.s4	Although miRNAs control a number of conditions and diseases, few neuroprotective miRNAs have been described.  	miRNA-corp.d44.s4.e1	Non-Specific_miRNAs	miRNAs 	2
miRNA-corp.d44.s5	In this study, we investigated neuroprotective miRNAs induced early in ischemic preconditioning.  	miRNA-corp.d44.s5.e0	Non-Specific_miRNAs	miRNAs 	1
miRNA-corp.d44.s6	METHODS: Ischemic preconditioning or focal cerebral ischemia was induced in mice by transient occlusion of the middle cerebral artery for 15 or 120 minutes.  	miRNA-corp.d44.s6.e0	Diseases	focal cerebral ischemia 	1
miRNA-corp.d44.s6	METHODS: Ischemic preconditioning or focal cerebral ischemia was induced in mice by transient occlusion of the middle cerebral artery for 15 or 120 minutes.  	miRNA-corp.d44.s6.e1	Species	mice 	2
miRNA-corp.d44.s7	We prepared RNA samples from the ischemic cortex at 3 or 24 hours after the onset of ischemia.  	miRNA-corp.d44.s7.e0	Diseases	ischemia 	1
miRNA-corp.d44.s8	MicroRNAs induced during ischemic preconditioning.   	miRNA-corp.d44.s8.e0	Non-Specific_miRNAs	MicroRNAs 	1
miRNA-corp.d44.s9	BACKGROUND AND PURPOSE: MicroRNAs (miRNA) are single-stranded short RNA molecules that regulate gene expression by either degradation or translational repression of mRNA.  	miRNA-corp.d44.s9.e0	Relation_Trigger	translational repression 	1
miRNA-corp.d44.s9	BACKGROUND AND PURPOSE: MicroRNAs (miRNA) are single-stranded short RNA molecules that regulate gene expression by either degradation or translational repression of mRNA.  	miRNA-corp.d44.s9.e1	Non-Specific_miRNAs	MicroRNAs 	2
miRNA-corp.d44.s9	BACKGROUND AND PURPOSE: MicroRNAs (miRNA) are single-stranded short RNA molecules that regulate gene expression by either degradation or translational repression of mRNA.  	miRNA-corp.d44.s9.e2	Non-Specific_miRNAs	miRNA 	3
miRNA-corp.d44.s9	BACKGROUND AND PURPOSE: MicroRNAs (miRNA) are single-stranded short RNA molecules that regulate gene expression by either degradation or translational repression of mRNA.  	miRNA-corp.d44.s9.e3	Relation_Trigger	regulate gene expression 	4
miRNA-corp.d44.s10	Among them, miR-200b, miR-200c, and miR-429 targeted prolyl hydroxylase 2 and had the best neuroprotective effect.  	miRNA-corp.d44.s10.e0	Specific_miRNAs	miR-200b 	1
miRNA-corp.d44.s10	Among them, miR-200b, miR-200c, and miR-429 targeted prolyl hydroxylase 2 and had the best neuroprotective effect.  	miRNA-corp.d44.s10.e1	Specific_miRNAs	miR-200c 	2
miRNA-corp.d44.s10	Among them, miR-200b, miR-200c, and miR-429 targeted prolyl hydroxylase 2 and had the best neuroprotective effect.  	miRNA-corp.d44.s10.e2	Specific_miRNAs	miR-429 	3
miRNA-corp.d44.s10	Among them, miR-200b, miR-200c, and miR-429 targeted prolyl hydroxylase 2 and had the best neuroprotective effect.  	miRNA-corp.d44.s10.e3	Relation_Trigger	targeted 	4
miRNA-corp.d44.s11	CONCLUSIONS: Two miRNA families, miR-200 and miR-182, were upregulated early after ischemic preconditioning and the miR-200 family was neuroprotective mainly by downregulating prolyl hydroxylase 2 levels.  	miRNA-corp.d44.s11.e0	Non-Specific_miRNAs	miRNA 	1
miRNA-corp.d44.s11	CONCLUSIONS: Two miRNA families, miR-200 and miR-182, were upregulated early after ischemic preconditioning and the miR-200 family was neuroprotective mainly by downregulating prolyl hydroxylase 2 levels.  	miRNA-corp.d44.s11.e1	Specific_miRNAs	miR-200 	2
miRNA-corp.d44.s11	CONCLUSIONS: Two miRNA families, miR-200 and miR-182, were upregulated early after ischemic preconditioning and the miR-200 family was neuroprotective mainly by downregulating prolyl hydroxylase 2 levels.  	miRNA-corp.d44.s11.e2	Specific_miRNAs	miR-182 	3
